id_facture,montant_total,nb_relances,delai_paiement,client_id,nb_commandes_client,total_achats_client,moyenne_retard_client,type_client,statut_final_facture
6277,29288.29,0,37,256,3,21243.89,2.4,client,payée
6278,39633.81,2,87,410,7,25439.63,2.64,client,partielle
6279,85149.65,2,49,458,3,19632.7,5.19,client,partielle
6280,23519.56,3,58,481,20,42153.17,0.45,client,partielle
6281,83552.45,2,55,327,25,237585.87,8.62,client,impayée
6282,58452.27,0,27,484,26,59870.57,4.27,client,payée
6283,77407.81,0,33,173,8,77321.8,3.95,client,payée
6284,72792.7,0,10,186,22,214542.73,1.9,client,payée
6285,24713.59,1,43,64,22,136715.08,2.27,client,payée
6286,59037.21,2,9,276,8,37274.76,0.29,client,payée
6287,87433.7,2,44,335,13,45234.87,7.01,client,partielle
6288,46051.04,2,82,80,2,6594.8,4.64,client,impayée
6289,96826.12,0,86,355,14,54648.6,18.74,client,impayée
6290,47960.43,1,25,190,5,29048.26,2.18,client,payée
6291,18564.64,1,63,445,13,103261.41,5.49,client,partielle
6292,41996.29,1,24,469,23,119366.24,12.6,client,impayée
6293,95411.73,2,28,310,28,230946.71,6.22,client,partielle
6294,35373.48,1,7,291,13,84716.96,0.21,client,payée
6295,87469.33,1,76,104,19,40930.1,5.0,client,partielle
6296,88718.81,2,61,368,24,73303.97,3.94,client,partielle
6297,38267.72,1,75,290,3,19733.99,3.46,client,partielle
6298,12909.48,0,74,359,14,46050.54,4.03,client,partielle
6299,73833.0,2,74,125,4,27465.97,3.09,client,partielle
6300,34593.67,2,80,129,26,144618.38,5.89,client,impayée
6301,79377.74,4,67,9,10,75206.58,0.08,client,partielle
6302,47052.21,4,51,105,6,25988.98,1.04,client,partielle
6303,51100.34,2,23,94,6,51438.01,2.27,client,payée
6304,78901.39,1,17,21,2,10222.15,3.01,client,payée
6305,41324.52,3,49,210,2,16746.37,0.7,client,partielle
6306,47097.1,0,36,22,19,40944.36,8.58,client,partielle
6307,40738.09,2,34,364,3,15434.02,13.25,client,impayée
6308,39897.35,0,89,346,20,75230.15,6.96,client,impayée
6309,54964.92,2,46,204,4,22197.77,13.21,client,impayée
6310,81835.95,2,76,415,4,38297.92,6.8,client,impayée
6311,39367.99,3,46,37,26,85063.11,2.91,client,partielle
6312,54804.2,2,11,255,26,70303.23,2.5,client,payée
6313,68719.1,2,7,235,11,27147.66,0.91,client,payée
6314,30596.75,1,41,484,3,8960.64,0.45,client,payée
6315,31364.67,0,7,432,17,42426.24,1.24,client,payée
6316,93674.25,0,22,492,9,67301.14,3.8,client,payée
6317,73735.78,1,46,130,14,41149.0,0.72,client,payée
6318,59832.73,4,13,229,2,7159.04,15.1,client,impayée
6319,66533.41,0,61,104,14,100299.47,1.23,client,payée
6320,7783.45,0,28,144,3,16707.79,8.97,client,partielle
6321,63719.78,0,11,306,2,4874.64,8.54,client,partielle
6322,53403.34,1,46,381,22,214838.64,0.76,client,payée
6323,56846.22,1,62,279,22,149587.86,6.2,client,partielle
6324,39145.26,1,89,380,29,200399.64,8.69,client,impayée
6325,12740.02,1,60,99,1,8820.66,10.78,client,impayée
6326,23367.23,0,62,6,4,37090.99,15.39,client,impayée
6327,95320.75,1,22,189,10,24567.23,13.3,client,impayée
6328,43826.46,2,43,292,15,38201.56,1.86,client,payée
6329,49334.9,2,54,150,21,172460.55,1.56,client,payée
6330,10007.43,0,37,446,12,90800.13,2.53,client,payée
6331,8568.79,2,32,395,6,22407.0,3.13,client,payée
6332,73132.24,1,60,482,21,95966.14,1.33,client,payée
6333,56118.99,1,29,122,3,20664.98,0.45,client,payée
6334,53327.07,2,18,469,3,24935.77,5.34,client,partielle
6335,28096.83,0,59,77,19,129679.78,0.96,client,payée
6336,75751.32,1,88,173,22,183386.47,12.32,client,impayée
6337,20982.48,1,88,210,20,76578.89,1.7,client,partielle
6338,23043.8,2,11,312,4,18595.66,1.1,client,payée
6339,48767.66,0,8,429,19,53446.72,1.08,client,payée
6340,32196.59,0,34,172,14,138299.22,1.71,client,payée
6341,28508.98,0,66,350,4,33887.69,4.74,client,partielle
6342,66297.58,1,61,105,8,61810.44,19.16,client,impayée
6343,66842.32,3,41,216,19,67611.49,3.33,client,partielle
6344,83329.12,2,59,129,26,197326.25,4.58,client,partielle
6345,44682.31,2,89,229,19,169086.74,9.24,client,impayée
6346,11943.08,1,69,284,22,186621.41,2.03,client,payée
6347,30998.31,0,56,4,1,8037.48,0.99,client,payée
6348,98100.52,0,7,388,26,132528.65,2.84,client,payée
6349,61644.56,0,81,334,22,178985.7,1.92,client,payée
6350,72425.02,2,11,203,15,88148.71,10.05,client,impayée
6351,5698.99,1,74,87,11,57598.25,19.07,client,impayée
6352,54229.54,3,74,494,9,87464.33,5.83,client,impayée
6353,8565.22,1,38,460,3,9520.08,5.3,client,partielle
6354,59076.87,1,20,240,18,160519.53,6.26,client,partielle
6355,92473.23,1,12,314,19,86959.24,3.15,client,payée
6356,96999.82,3,25,111,16,98100.83,4.95,client,partielle
6357,56352.5,2,15,42,16,78455.81,0.37,client,payée
6358,48529.46,4,54,256,28,168716.24,3.4,client,partielle
6359,94776.62,1,10,196,3,25641.66,2.02,client,payée
6360,68992.93,2,19,449,18,62353.9,0.27,client,payée
6361,11165.43,3,15,243,13,104498.48,3.93,client,partielle
6362,49243.93,3,31,40,27,150312.02,2.23,client,payée
6363,27823.28,0,83,254,20,189592.04,4.47,client,partielle
6364,49631.41,2,49,74,8,51007.19,3.6,client,partielle
6365,48269.23,1,42,391,7,16317.02,1.62,client,payée
6366,60303.76,2,8,130,26,241322.87,3.88,client,payée
6367,38893.2,2,82,215,25,234898.6,2.38,client,partielle
6368,20605.69,0,49,290,24,82544.9,12.7,client,impayée
6369,52853.35,3,14,374,29,283657.68,2.36,client,payée
6370,83869.27,6,58,120,23,128027.1,0.2,client,partielle
6371,68081.16,1,33,307,22,204937.87,7.21,client,partielle
6372,37144.95,2,16,268,19,93339.86,16.58,client,impayée
6373,93874.69,0,60,243,26,56718.21,0.93,client,payée
6374,91659.72,1,44,312,20,167203.28,18.02,client,impayée
6375,24888.1,3,88,332,24,218075.76,4.8,client,impayée
6376,8744.67,1,41,237,12,39629.63,9.4,client,impayée
6377,75424.33,3,70,272,18,115773.26,3.2,client,partielle
6378,83622.97,2,24,136,15,129786.99,4.87,client,partielle
6379,96947.13,2,16,170,12,68308.39,9.2,client,partielle
6380,89534.46,2,42,6,6,49841.56,20.31,client,impayée
6381,62050.8,1,34,463,29,206037.64,1.02,client,payée
6382,55354.97,1,51,433,17,132019.34,11.45,client,impayée
6383,7644.9,0,86,139,23,215062.12,5.5,client,partielle
6384,28432.36,1,78,446,4,21338.35,14.67,client,impayée
6385,48663.4,0,75,499,12,98013.59,1.91,client,payée
6386,64707.87,1,46,158,17,130924.96,1.39,client,payée
6387,57938.92,1,9,394,21,115750.15,2.27,client,payée
6388,75550.42,3,52,87,5,25246.96,10.79,client,impayée
6389,31577.86,2,55,18,29,262474.28,3.08,client,partielle
6390,58670.5,1,16,318,6,21827.5,15.13,client,impayée
6391,13373.51,2,14,9,15,68220.85,1.39,client,payée
6392,44298.22,1,41,73,28,274283.97,1.25,client,payée
6393,76265.28,2,70,114,8,33751.41,5.67,client,impayée
6394,70873.08,3,71,134,20,179596.23,1.72,client,partielle
6395,99111.06,0,18,80,16,79542.76,0.69,client,payée
6396,31399.66,2,51,332,13,83325.18,2.36,client,partielle
6397,52327.98,1,24,130,28,145228.67,1.55,client,payée
6398,36305.39,1,56,465,23,86719.52,2.66,client,payée
6399,46857.3,0,72,410,27,203278.87,1.03,client,payée
6400,86410.26,2,30,265,15,145993.22,15.73,client,impayée
6401,69999.86,1,51,261,20,182849.75,8.09,client,partielle
6402,88831.91,2,83,92,13,128468.78,9.19,client,impayée
6403,24333.56,3,77,350,15,112935.24,1.77,client,partielle
6404,87969.31,2,7,145,2,4551.65,9.72,client,impayée
6405,10677.42,1,6,318,24,154381.41,4.47,client,payée
6406,89416.93,2,45,47,21,146582.57,0.29,client,payée
6407,36262.01,1,34,295,26,76989.91,0.83,client,payée
6408,34885.83,0,41,128,20,172548.31,2.95,client,payée
6409,53648.41,1,85,315,28,219538.07,2.5,client,partielle
6410,94365.57,1,7,467,18,100573.79,7.93,client,partielle
6411,9539.23,0,13,262,7,30351.71,10.34,client,partielle
6412,38461.94,3,12,196,21,79263.38,10.01,client,impayée
6413,86374.34,2,13,492,9,87440.17,2.35,client,payée
6414,42625.18,2,21,371,7,58916.23,5.05,client,partielle
6415,23919.91,1,28,254,9,67923.67,3.44,client,payée
6416,45355.45,0,76,166,29,278024.2,10.99,client,impayée
6417,41627.49,2,18,184,12,43536.46,10.99,client,impayée
6418,91964.54,2,58,246,10,88608.66,0.28,client,payée
6419,77383.77,2,84,398,10,66675.69,4.24,client,partielle
6420,52985.98,0,22,336,13,123037.14,3.5,client,payée
6421,98895.2,0,43,182,5,36424.4,7.36,client,partielle
6422,49201.37,1,51,101,27,214171.19,1.09,client,payée
6423,10532.59,1,31,160,22,83117.25,5.94,client,partielle
6424,29916.06,2,75,159,8,38079.74,6.71,client,impayée
6425,46426.7,2,38,197,10,44184.45,0.14,client,payée
6426,19905.75,2,23,145,6,45319.01,2.82,client,payée
6427,95018.69,1,10,4,11,58183.26,19.3,client,impayée
6428,77850.65,0,34,107,4,35519.29,1.79,client,payée
6429,30487.28,0,16,216,2,7401.3,10.79,client,partielle
6430,61126.43,4,19,6,6,50192.04,4.42,client,partielle
6431,73537.67,0,43,448,13,110577.25,1.76,client,payée
6432,94421.5,2,68,158,29,203667.85,9.04,client,impayée
6433,88755.36,0,68,375,12,38237.77,23.37,client,impayée
6434,53943.26,1,19,492,14,64592.53,6.77,client,partielle
6435,78592.0,0,62,331,25,129548.31,0.32,client,payée
6436,58403.75,1,71,91,8,45788.73,0.27,client,payée
6437,57506.87,4,5,265,3,23682.38,3.38,client,partielle
6438,15900.49,0,11,408,5,23534.9,0.03,client,payée
6439,16983.08,1,13,276,22,47206.33,5.63,client,payée
6440,55305.69,2,5,13,7,62500.41,0.08,client,payée
6441,30541.85,1,9,311,18,98255.06,18.07,client,impayée
6442,6998.51,2,51,92,6,25578.54,10.63,client,impayée
6443,73669.72,3,14,495,18,153962.76,8.45,client,impayée
6444,8086.23,1,6,223,8,72246.1,8.37,client,partielle
6445,61551.3,1,27,96,7,54938.18,8.99,client,partielle
6446,56223.41,1,60,227,2,9669.06,2.85,client,partielle
6447,97037.4,0,23,357,4,15394.68,7.85,client,partielle
6448,51000.25,3,42,275,23,177155.14,2.29,client,partielle
6449,11042.14,1,51,303,9,22137.08,9.43,client,impayée
6450,57410.36,3,88,252,16,82054.81,4.81,client,impayée
6451,84904.14,1,80,71,19,153338.42,2.22,client,partielle
6452,99700.68,1,79,323,10,66805.77,6.84,client,impayée
6453,45882.6,0,56,296,26,204641.39,1.39,client,payée
6454,35428.38,1,53,94,8,52666.64,16.71,client,impayée
6455,91132.06,4,75,58,29,113607.49,5.46,client,impayée
6456,23168.0,2,27,31,16,93851.51,2.56,client,payée
6457,63465.75,3,54,301,25,204612.41,4.0,client,partielle
6458,43542.87,1,21,496,29,111450.7,6.69,client,partielle
6459,8902.82,0,52,104,8,77633.32,7.98,client,partielle
6460,37992.41,2,6,310,20,72458.12,18.44,client,impayée
6461,30196.71,1,73,329,4,8454.62,1.17,client,payée
6462,70178.66,2,66,98,27,222063.28,3.51,client,partielle
6463,95135.1,1,89,470,23,216826.13,0.48,client,payée
6464,30464.48,2,17,411,20,79462.83,0.43,client,payée
6465,82089.26,2,65,52,27,87492.2,0.55,client,payée
6466,10259.18,0,15,55,13,49288.59,1.5,client,payée
6467,56121.5,0,31,27,26,182595.83,5.96,client,payée
6468,11702.26,2,39,353,10,66321.64,9.87,client,impayée
6469,93733.13,2,22,116,23,160327.8,2.86,client,payée
6470,77803.37,2,89,365,25,51546.83,4.05,client,partielle
6471,67505.24,3,72,173,28,91165.11,1.16,client,partielle
6472,83270.16,2,65,427,9,35513.14,7.83,client,impayée
6473,66514.38,1,45,42,25,189417.1,10.96,client,impayée
6474,97049.72,2,47,244,26,178619.41,3.32,client,partielle
6475,72826.01,2,53,262,12,83894.51,0.88,client,payée
6476,92842.57,1,15,304,26,170708.58,0.03,client,payée
6477,54127.53,3,71,442,15,119341.69,3.84,client,partielle
6478,16121.12,0,55,27,22,209738.23,3.44,client,payée
6479,55176.88,3,56,160,1,7388.53,13.01,client,impayée
6480,17052.92,1,89,166,12,95516.38,0.19,client,payée
6481,61286.88,1,47,342,24,164771.7,0.81,client,payée
6482,50836.84,1,62,500,14,117335.36,1.1,client,payée
6483,64144.66,1,82,181,22,209965.4,3.96,client,partielle
6484,5954.46,0,74,461,23,157339.05,1.68,client,payée
6485,23509.85,1,33,96,2,6896.11,1.15,client,payée
6486,51676.39,1,35,283,3,24486.4,3.61,client,payée
6487,95297.84,4,32,236,6,43239.99,0.21,client,payée
6488,41442.86,0,54,296,19,179907.91,18.49,client,impayée
6489,45315.34,2,40,94,21,87718.51,9.87,client,impayée
6490,72896.13,0,23,163,13,126883.81,1.59,client,payée
6491,62360.31,3,71,461,20,128292.17,2.05,client,partielle
6492,33397.98,1,16,118,21,203951.62,1.41,client,payée
6493,44027.56,3,80,446,8,66178.51,13.18,client,impayée
6494,25681.48,0,28,385,4,35710.71,5.29,client,payée
6495,96772.04,2,69,234,25,114768.34,3.68,client,partielle
6496,17410.27,2,84,155,19,71354.02,3.55,client,partielle
6497,40324.49,2,25,278,28,195794.74,0.91,client,payée
6498,7454.7,4,30,381,7,34962.54,16.44,client,impayée
6499,26069.05,2,39,111,7,69210.12,12.3,client,impayée
6500,79144.76,0,84,491,1,5963.98,15.23,client,impayée
6501,24111.65,2,62,432,19,54792.12,1.72,client,partielle
6502,12606.02,1,46,280,26,155750.96,3.24,client,payée
6503,50073.05,1,33,245,17,106771.29,3.66,client,payée
6504,5947.08,3,33,151,8,16302.64,3.36,client,partielle
6505,13052.78,3,13,181,26,103061.79,0.1,client,payée
6506,81724.46,1,82,291,21,42225.04,8.95,client,impayée
6507,78289.97,2,76,329,15,97320.15,6.86,client,impayée
6508,91938.19,1,6,411,20,86741.41,3.22,client,payée
6509,86178.97,3,79,7,19,64327.55,1.56,client,partielle
6510,69901.68,1,6,408,7,60960.68,5.04,client,payée
6511,9971.62,1,22,208,24,53763.39,0.74,client,payée
6512,79370.62,2,73,128,24,180808.14,29.53,client,impayée
6513,85323.53,2,61,23,13,85591.91,0.67,client,payée
6514,80912.8,1,75,7,1,8172.42,0.3,client,partielle
6515,53305.51,2,27,488,7,21406.75,4.74,client,partielle
6516,27125.67,0,23,312,5,44863.2,3.11,client,payée
6517,85306.35,1,23,150,18,82314.85,6.35,client,partielle
6518,74080.47,3,62,93,8,16547.02,0.68,client,partielle
6519,98172.31,3,87,404,15,108801.23,2.26,client,partielle
6520,19790.8,1,53,485,18,159746.66,3.48,client,partielle
6521,26438.14,1,49,262,6,28977.19,2.96,client,payée
6522,25120.82,1,32,31,28,174176.6,4.37,client,payée
6523,80291.28,2,79,475,5,26493.32,0.54,client,partielle
6524,22756.19,2,54,105,22,51473.9,3.5,client,partielle
6525,11332.68,3,15,485,11,88275.38,4.05,client,partielle
6526,99863.28,1,59,457,26,247826.1,10.64,client,impayée
6527,7357.64,1,13,446,8,42884.98,4.23,client,payée
6528,84348.19,2,18,345,9,28399.38,3.96,client,payée
6529,39709.85,0,25,128,13,78527.73,8.36,client,partielle
6530,84953.47,1,52,376,3,27714.11,0.34,client,payée
6531,57688.95,5,62,42,3,20539.66,5.22,client,impayée
6532,90654.97,1,73,102,7,25892.02,8.35,client,impayée
6533,92988.33,4,13,225,3,19277.0,0.5,client,payée
6534,5864.33,1,71,13,11,50764.15,8.35,client,impayée
6535,12164.16,2,82,101,14,30638.73,7.74,client,impayée
6536,28784.08,2,22,411,26,242037.61,0.0,client,payée
6537,68584.96,2,16,339,28,233958.01,1.41,client,payée
6538,89385.86,3,82,80,21,197244.86,0.82,client,partielle
6539,48694.49,1,20,47,10,74623.81,3.58,client,payée
6540,62662.45,2,41,441,20,111958.18,12.27,client,impayée
6541,22907.49,3,24,334,27,160528.7,4.62,client,partielle
6542,81471.85,0,24,238,9,32732.67,4.6,client,payée
6543,96896.17,0,19,260,27,137440.61,0.66,client,payée
6544,30516.9,0,29,103,12,39729.69,5.49,client,payée
6545,52008.47,3,21,406,8,46301.56,10.96,client,impayée
6546,13181.03,1,16,367,12,86008.23,2.8,client,payée
6547,58117.98,2,46,54,9,36474.93,5.72,client,partielle
6548,52764.43,1,43,229,22,210103.06,1.75,client,payée
6549,18721.47,4,60,129,18,129145.84,1.57,client,partielle
6550,46996.29,2,57,179,24,90224.2,1.02,client,payée
6551,36739.94,0,75,469,17,56712.08,1.38,client,payée
6552,54573.93,1,76,114,11,36957.43,2.1,client,partielle
6553,60637.16,0,51,63,21,205607.75,4.18,client,payée
6554,5807.08,0,29,286,2,7785.97,7.59,client,partielle
6555,77295.57,0,89,91,29,97062.72,1.71,client,payée
6556,72736.36,0,54,494,23,76174.11,0.92,client,payée
6557,39797.21,0,37,162,21,99841.52,2.99,client,payée
6558,10028.91,1,78,29,26,179985.67,7.79,client,impayée
6559,76718.59,0,87,68,19,50019.8,2.47,client,partielle
6560,95741.64,1,33,199,14,45856.67,12.23,client,impayée
6561,27814.4,0,7,481,23,225667.29,1.42,client,payée
6562,35734.84,1,43,313,28,194385.39,7.1,client,partielle
6563,22462.22,1,8,460,3,9352.4,3.15,client,payée
6564,59808.93,3,41,289,6,38404.68,0.57,client,payée
6565,19709.93,1,10,366,4,15710.0,1.65,client,payée
6566,38838.42,1,14,472,12,117467.17,9.77,client,partielle
6567,71216.24,1,16,102,26,132872.89,0.03,client,payée
6568,58211.02,3,70,193,2,6278.0,7.06,client,impayée
6569,41713.94,1,7,119,25,172593.08,8.34,client,partielle
6570,44923.71,2,69,418,6,18590.73,0.64,client,partielle
6571,58400.53,3,68,465,5,30722.8,16.38,client,impayée
6572,5557.15,3,39,104,29,255718.05,10.29,client,impayée
6573,12458.44,3,28,50,5,23829.23,0.98,client,payée
6574,88719.52,1,51,185,8,46558.82,1.38,client,payée
6575,12398.5,2,56,342,5,14333.04,8.53,client,impayée
6576,72146.34,3,38,305,24,172097.56,3.95,client,partielle
6577,92403.63,0,88,432,8,23175.67,12.79,client,impayée
6578,30714.94,2,84,475,1,4615.72,19.35,client,impayée
6579,40196.69,1,29,207,20,174589.26,2.1,client,payée
6580,59047.53,2,73,79,9,28794.14,0.51,client,partielle
6581,88762.35,2,33,184,14,122099.05,6.08,client,partielle
6582,94481.03,3,68,343,2,14089.15,12.83,client,impayée
6583,75258.51,0,57,140,11,34411.82,0.9,client,payée
6584,13228.88,0,62,219,4,13391.75,21.13,client,impayée
6585,68569.64,1,45,113,4,29222.83,1.09,client,payée
6586,43978.85,1,55,56,17,133167.28,0.45,client,payée
6587,49716.59,3,22,242,26,188392.57,3.42,client,partielle
6588,9669.1,3,45,232,26,200522.81,8.19,client,impayée
6589,23150.9,2,65,137,16,78282.68,2.19,client,partielle
6590,80098.79,1,28,111,7,14080.38,2.02,client,payée
6591,48126.09,1,51,365,12,74774.44,1.1,client,payée
6592,33657.91,1,32,413,17,114854.41,21.37,client,impayée
6593,41481.81,0,40,165,5,37506.18,2.09,client,payée
6594,86167.95,1,25,405,8,30804.04,5.49,client,partielle
6595,76154.91,1,60,119,20,67237.08,0.71,client,payée
6596,30869.96,1,73,1,5,43212.22,2.99,client,partielle
6597,16162.67,1,30,332,11,96034.14,7.94,client,partielle
6598,28939.83,0,58,65,26,257423.0,17.59,client,impayée
6599,92471.86,1,48,155,28,132106.39,0.98,client,payée
6600,60250.94,6,37,280,19,46970.75,0.5,client,partielle
6601,55680.62,1,30,344,21,121948.48,21.91,client,impayée
6602,61657.39,2,26,177,28,163463.1,4.04,client,partielle
6603,39772.69,1,24,34,19,43552.59,2.12,client,payée
6604,81675.17,1,6,103,4,26401.97,16.13,client,impayée
6605,54712.19,1,45,375,11,44952.08,2.47,client,payée
6606,16091.05,1,58,124,19,56107.06,1.32,client,payée
6607,17261.19,1,61,313,5,34195.65,8.14,client,impayée
6608,56001.62,1,22,483,2,8517.53,1.88,client,payée
6609,93974.17,1,9,50,25,162314.73,1.94,client,payée
6610,34293.45,0,50,174,19,40311.93,2.94,client,payée
6611,87606.41,0,79,266,26,128173.6,5.9,client,partielle
6612,77589.08,1,25,384,17,151697.54,9.22,client,partielle
6613,28542.18,3,26,216,21,151219.68,1.28,client,payée
6614,8452.37,2,7,91,20,178801.63,2.25,client,payée
6615,14675.49,3,13,263,18,142628.33,3.43,client,payée
6616,74206.92,0,6,398,15,116365.85,0.13,client,payée
6617,23968.63,1,32,227,16,143362.96,5.97,client,partielle
6618,40270.74,1,38,235,28,60377.66,4.17,client,payée
6619,52661.42,3,57,399,12,64319.84,0.72,client,partielle
6620,73919.48,1,63,307,8,77466.5,0.7,client,payée
6621,15756.97,2,14,183,25,85432.35,11.28,client,impayée
6622,43604.81,2,87,125,6,43378.91,5.75,client,impayée
6623,51081.93,1,6,364,24,199717.09,2.46,client,payée
6624,56378.57,2,52,416,18,170439.05,2.06,client,partielle
6625,82744.26,0,10,187,11,98718.18,1.91,client,payée
6626,21309.43,3,48,357,6,44475.9,5.32,client,partielle
6627,81743.99,2,58,329,17,130717.81,0.98,client,payée
6628,70823.45,0,75,295,10,47442.9,21.88,client,impayée
6629,57807.73,2,40,431,19,72038.21,5.81,client,partielle
6630,71455.15,3,12,33,15,145034.74,0.68,client,payée
6631,44141.69,1,87,33,16,156872.45,0.74,client,payée
6632,18147.77,1,14,38,23,124126.89,5.22,client,payée
6633,68247.7,0,37,224,28,148024.7,2.42,client,payée
6634,54843.87,2,23,21,29,162798.54,5.39,client,partielle
6635,65740.61,2,22,69,29,165048.02,6.41,client,partielle
6636,37109.88,2,55,427,17,148534.65,3.86,client,partielle
6637,91152.32,1,27,267,22,119802.23,1.48,client,payée
6638,60800.14,0,5,477,7,63411.68,4.01,client,payée
6639,13113.24,0,63,188,19,143668.08,2.74,client,payée
